perm1__real0,perm1__real1,perm1__real2
-1.08042,-0.206189,-0.788597
-0.651404,-0.0365179,-0.94275
-0.413628,0.0961486,-0.912056
-0.514072,0.0379808,-0.752051
-0.303657,0.251954,-0.38771
-0.375074,-0.0467128,-0.168927
-0.466865,0.0581475,-0.175757
-0.610411,-0.096211,0.084815
-0.455383,0.247128,0.061884
-0.845439,-0.070539,0.407702
-0.73579,-0.295172,0.658979
-0.937069,-0.228537,0.724367
-0.751093,-0.505734,0.703051
-0.843082,-0.190283,0.300206
-1.05122,-0.385794,0.716958
-1.15719,-0.272422,0.523572
-0.826043,-0.517705,0.510481
-0.645113,-0.505632,0.557124
-0.585276,-0.752818,0.31805
-0.586201,-0.500553,0.495389
-0.991011,-0.658639,0.376384
-1.08055,-0.748706,0.413676
-0.674165,-0.717331,0.618424
-0.881914,-0.604031,0.838502
-0.564041,-0.429077,0.403724
-0.236227,-0.626771,0.548165
-0.349147,-0.49338,0.547171
-0.555093,-0.194105,0.614892
-0.211363,-0.0892118,0.521477
-0.00937068,0.169867,0.864433
-0.278065,0.237295,0.71217
-0.230347,-0.09289,0.299955
-0.641972,0.297682,0.28035
-0.931263,0.109923,0.738624
-0.734513,0.0608925,1.18019
-0.651793,0.253244,1.37651
-0.169506,0.0335339,0.990865
-0.172522,-0.273385,1.08896
0.0727125,0.161587,0.951945
0.211332,0.0505778,1.13237
0.22269,-0.188705,1.19921
0.400913,0.0130187,1.44759
0.354698,0.295102,1.15
0.672496,0.483137,1.33628
1.07683,0.736925,1.44572
0.846643,0.395511,1.33824
1.06308,0.320374,1.41373
0.907245,0.405999,1.59487
1.01116,0.325543,1.46598
0.875247,0.234044,1.44435
1.16472,0.0235693,1.19048
1.24751,0.0635199,1.17618
1.03562,0.30174,1.23898
1.00224,-0.0222369,1.31273
0.902888,0.294087,1.34125
0.533399,0.186541,1.1843
0.765716,0.314006,1.01064
0.684571,0.154772,0.826503
0.396332,0.212764,0.895403
0.553406,-0.0011761,0.985803
0.4449,-0.136524,1.10142
0.367435,-0.142406,1.008
0.120812,-0.0861324,1.02097
0.0507559,-0.150539,1.24233
0.0529172,-0.0965709,1.02769
-0.0406884,0.141235,0.553794
0.166028,0.207077,0.646796
0.0489744,0.134286,0.936169
-0.0128855,0.0182193,1.40555
0.211486,-0.0428009,1.00353
0.327241,-0.258605,1.15644
0.18913,0.00648404,0.826489
0.567149,-0.679955,0.0252588
0.44553,-0.70865,-0.0231006
0.500677,-0.582514,0.11156
0.405639,-0.848805,0.155226
0.396289,-0.939822,0.162115
0.233028,-0.776327,0.106237
0.171217,-1.27888,0.23622
0.307049,-1.09609,0.144156
0.0183591,-0.875383,0.0522979
0.271594,-1.15799,-0.0782932
-0.0880663,-1.07444,-0.224588
-0.0578612,-1.07071,-0.039433
0.165911,-1.03957,-0.141218
0.04815,-0.936839,0.0118299
-0.0800967,-1.2893,-0.0142731
-0.180817,-1.31621,-0.154538
-0.427531,-1.26282,-0.165736
-0.264655,-1.59247,-0.255023
-0.242703,-1.80631,0.274847
-0.295786,-1.77611,0.477907
-0.435127,-1.71377,0.199466
-0.191978,-1.64168,0.2544
-0.318772,-1.53248,0.218746
-0.204109,-1.54168,0.463203
-0.810181,-0.960524,0.605092
-0.736432,-1.23609,0.68634
-0.890386,-1.12031,0.678019
-0.945367,-0.850737,0.712675
-0.774231,-1.17774,0.768648
-0.783622,-1.35219,0.771863
-0.831624,-1.46539,0.921383
-0.489985,-1.30428,0.415041
-0.513894,-1.20954,0.297008
-0.658499,-1.39389,0.452888
-0.564443,-1.33708,0.421745
-0.666968,-1.20245,0.37398
-0.566192,-1.31748,0.414821
-0.65223,-1.36881,0.390388
-0.557547,-1.03354,0.225778
-0.776098,-1.2571,-0.013944
-1.04553,-1.07648,0.409624
-1.10417,-1.05657,0.529215
-1.60554,-0.96109,0.569621
-1.06896,-0.504964,0.397072
-0.88027,-0.675057,0.525077
-0.78379,-0.269787,0.378576
-0.769994,-0.232483,0.772114
-0.91052,-0.126041,0.211976
-0.860403,-0.152902,0.182603
-0.412328,-0.0401052,0.0440445
-0.6278,-0.0196156,0.157412
-0.471295,-0.0251626,0.138274
-0.553783,-0.00640187,-0.17517
-0.738567,-0.0456032,0.0263773
-0.378462,-0.411672,0.150447
-0.649518,-0.619871,0.151957
-0.18653,-0.304204,0.076443
-0.297094,-0.245579,-0.321243
-0.302592,-0.197536,-0.146252
-0.567516,-0.0560459,-0.272263
-0.569055,-0.205988,-0.0616025
-0.381397,-0.346813,-0.36852
-0.310346,-0.216591,-0.510354
-0.482037,-0.417811,-0.594228
-0.374363,-0.169971,-0.402602
-0.517624,0.252376,-0.379459
-0.222248,0.609888,-0.688814
-0.229398,0.144836,-0.397554
-0.274789,0.165547,-1.10585
-0.547007,0.0149112,-0.813916
-0.367577,0.0649826,-0.398021
-0.488316,-0.0297883,-0.582373
-0.479744,0.199998,-0.516782
-0.073096,0.491534,-0.871865
0.0974307,0.75669,-0.771616
0.480532,0.728987,-0.884562
0.38714,1.31335,-0.982016
0.463599,1.16721,-0.528147
0.381206,0.716658,-0.459395
0.508463,0.671603,-0.434933
0.277529,0.59002,-0.447619
0.294535,0.717678,-0.636619
0.16445,0.6146,-0.648494
0.311633,0.45164,-0.3731
0.265179,0.508334,-0.114188
0.362933,0.607173,-0.0627148
0.412139,0.557729,-0.180046
0.355145,0.710089,-0.366131
0.311198,0.376177,-0.484782
0.255405,0.315614,-0.470544
0.307746,0.295309,-0.329684
0.0209409,0.0382214,-0.488096
-0.0603076,-0.121248,0.0645853
0.0682352,-0.129459,-0.0992848
0.0098242,0.0546129,0.114384
0.23269,0.0353702,0.324111
0.183959,-0.00912089,-0.0275425
0.138151,0.218806,-0.200689
-0.0712661,-0.0351619,-0.218012
-0.160788,0.0900695,-0.0672186
-0.155835,-0.0407084,-0.129757
-0.231954,-0.359829,0.0943515
0.0929671,-0.555205,-0.194286
0.0143179,-0.169315,-0.227317
0.0268286,-0.15864,-0.275294
-0.0867473,-0.0249467,-0.0139897
0.157749,-0.14456,-0.237264
0.00573598,-0.208065,-0.446495
-0.052536,-0.0371931,-0.515149
-0.1987,0.0770352,-0.581046
-0.155283,0.0858381,-0.589599
-0.212579,-0.0540405,-0.382576
-0.116116,-0.242628,-0.31352
-0.152101,-0.0697985,-0.313046
0.112255,0.0999743,-0.282867
-0.299516,0.0138142,-0.484791
-0.226689,0.111024,-0.0612577
0.00760527,0.0986341,-0.141138
0.303232,0.0553312,-0.298583
0.343923,-0.29941,0.122619
-0.0411285,-0.374947,-0.181063
-0.0923692,-0.141183,0.222987
0.0642981,-0.126597,0.319651
0.057295,-0.302939,0.348125
-0.27241,-0.162504,0.641502
-0.0254489,-0.214949,0.354393
0.141326,-0.146311,0.4295
0.361902,-0.0603542,0.677918
0.35876,-0.126621,0.238605
0.591539,0.166306,0.440406
0.363464,0.117605,0.502277
0.190663,0.168971,0.384913
0.0564638,-0.0041147,0.750489
0.147644,0.0166221,0.795771
-0.0628844,-0.0694273,0.633247
-0.176184,0.250414,0.947535
-0.228549,-0.13432,0.862936
-0.175318,-0.28529,1.10805
-0.213725,-0.0732446,1.17669
-0.375626,-0.0459733,1.18697
-0.561465,-0.0779938,0.864182
-0.19137,-0.0853994,0.729092
-0.223989,-0.283884,0.961544
-0.373741,-0.401172,1.35351
-0.219191,-0.441152,1.34284
-0.199752,-0.439192,1.35957
-0.330896,-0.162085,1.16047
-0.642851,-0.00392941,1.34512
-1.07906,-0.0114589,1.01718
-1.12193,-0.134563,1.07225
-0.816291,-0.590919,1.38665
-1.01193,-0.226075,1.29981
-0.909727,-0.252019,1.17384
-0.724478,-0.54363,1.22362
-0.262991,-0.80839,1.18111
-0.860158,-0.180422,1.01883
-0.458925,-0.250388,0.802095
-1.01568,0.0279082,0.815862
-0.900387,-0.0856668,0.621086
-1.14025,-0.235958,0.588352
-0.841799,-0.237407,0.832745
-0.963536,-0.313767,0.472801
-0.898954,0.144349,0.271321
-0.750129,0.0959985,0.22701
-0.460887,0.569584,-0.0801627
-0.59783,0.355741,0.131138
-0.290998,0.628033,-0.0450242
-0.40188,0.64323,0.115033
-0.281431,0.378478,0.0379511
-0.476169,0.582457,-0.0891144
-0.567578,0.379679,0.0157609
-0.443107,0.687831,0.0625242
-0.700203,0.647073,0.140072
-0.49944,0.523727,-0.0279593
-0.68451,0.687187,0.154473
-0.871653,0.342635,0.323794
-1.16865,0.132512,0.00615341
-0.779848,0.357515,-0.0424066
-0.766505,0.518521,-0.189014
-1.11932,0.582044,-0.549058
-1.02023,0.624232,-0.480049
-1.36637,0.578461,-0.48035
-1.2573,0.294351,-0.953977
-1.16231,0.0160716,-1.09639
-1.1274,-0.262074,-0.935038
-0.884456,-0.0701935,-0.99355
-0.452585,0.0360025,-0.740095
-0.214239,0.00404614,-0.690976
-0.556387,0.134806,-0.483758
-0.345929,0.307885,-0.218576
-0.171869,-0.160548,-0.299181
-0.489382,0.350711,-0.356897
-0.698821,0.191437,-0.467478
-0.690783,0.246128,-0.0197094
-0.5512,0.0176592,0.104028
-0.765094,-0.223985,0.461932
-0.663539,-0.32676,0.740215
-1.01724,-0.193144,0.501232
-1.11622,-0.569225,0.343366
-1.22714,-0.398575,0.362531
-1.03936,-0.159367,0.492025
-0.732491,-0.313955,0.338213
-0.690988,-0.584253,0.421649
-0.875207,-0.7346,0.488227
-0.637118,-0.675792,0.521076
-0.733935,-0.560041,0.798181
-0.804174,-0.843942,0.508645
-0.776563,-0.805625,0.0767157
-0.683248,-0.563226,0.425242
-0.280926,-0.542724,0.536539
-0.127362,-0.376904,0.681103
-0.291282,-0.332706,0.627464
-0.161868,-0.036263,0.617701
0.0458606,0.0704812,0.58856
-0.298778,0.272085,0.819762
-0.419896,-0.0395103,0.817327
-0.127776,0.111183,0.655875
-0.704627,0.233557,0.761512
-0.716717,0.0750426,0.958184
-0.612064,0.266257,1.0751
-0.161819,0.321623,1.05433
0.108624,0.136491,1.09955
0.0252874,-0.0749149,0.887198
0.336484,-0.00472221,0.718664
0.412087,-0.0760601,0.972348
0.432064,0.411305,1.60386
0.380023,0.333528,1.43779
0.278714,0.372306,1.14725
0.731361,0.33494,1.28866
0.966154,0.467513,1.32171
0.851212,0.572032,1.61266
1.00321,0.194303,1.38257
1.13209,0.243549,1.74094
0.712444,0.3444,1.4563
0.753002,0.0362659,1.27903
1.15985,0.195558,1.19315
1.13453,0.526394,1.33224
1.09258,0.116168,1.11087
1.1505,0.225937,1.20174
0.965569,0.0919445,1.15389
0.879955,0.130855,1.11008
0.613405,0.139815,1.14535
0.758784,0.213568,0.875845
0.680573,0.327494,1.00574
0.628193,0.00784173,0.861177
0.640951,-0.1283,0.870136
0.359478,-0.173706,0.932334
0.290256,-0.0898873,1.26956
0.30627,0.0692627,1.29006
0.162973,-0.00155953,0.951135
0.0999331,0.24295,0.705567
-0.204259,0.190679,0.970621
-0.255113,0.0309478,1.35409
0.418382,0.0345605,1.25818
0.229943,-0.0707985,1.17387
0.581922,-0.249631,1.04439
0.604066,-0.686687,0.00069008
0.575648,-0.654762,0.155183
0.321743,-0.486903,-0.147139
0.622977,-0.853564,0.118113
0.611174,-0.872752,0.177908
0.305518,-0.992475,-0.0939607
0.27437,-0.992207,0.0258377
0.252529,-1.31254,0.15348
0.0959199,-1.06325,0.128059
0.189334,-0.881931,-0.0502894
-0.0384075,-0.934162,-0.419613
0.151313,-0.977939,-0.322927
-0.0675867,-1.03816,-0.291869
0.147274,-1.29906,-0.322055
0.0612289,-1.03466,-0.208252
-0.168757,-1.34071,-0.0601071
-0.0903465,-1.19959,0.00292055
-0.0939669,-1.21942,-0.223612
-0.42619,-1.50249,0.207865
-0.286672,-1.52714,0.0684265
-0.428358,-1.48545,0.260959
-0.486923,-1.53219,0.163892
-0.407724,-1.4431,0.171671
-0.38344,-1.30963,0.250535
-0.613411,-1.41126,0.356757
-0.546403,-1.35654,0.464351
-0.788628,-1.24739,0.579352
-0.819224,-1.00644,0.703495
-1.01463,-1.18576,0.613857
-1.15128,-1.00587,0.684908
-0.811264,-1.00765,0.65139
-1.03777,-1.34146,0.512065
-0.688401,-1.37433,0.49873
-0.625987,-1.29268,0.338416
-0.565664,-1.19918,0.662468
-0.662984,-1.22967,0.353413
-0.501434,-1.31346,0.41792
-0.53977,-1.24193,0.366763
-0.858602,-1.16009,0.237623
-0.981986,-1.00938,0.492961
-0.807217,-0.847094,0.209153
-1.00812,-0.787506,0.603166
-1.24457,-0.764751,0.490985
-1.06194,-0.493693,0.70841
-0.918013,-0.537807,0.435319
-0.954309,0.0930767,0.657007
-0.729856,-0.141997,0.680967
-0.704732,-0.300321,0.3174
-0.567452,-0.128947,0.17151
-0.169949,-0.0906433,0.0888655
-0.0544776,-0.00858636,0.122121
-0.265858,0.13236,-0.169527
-0.701178,-0.164142,0.0354601
-0.494292,-0.0828507,-0.433984
-0.728631,-0.180437,0.0310506
-0.490396,-0.396823,-0.355084
-0.392744,-0.317265,-0.192609
-0.342028,-0.32296,-0.185329
-0.53034,-0.113493,-0.129839
-0.516462,-0.44223,-0.129462
-0.253039,-0.154506,-0.161895
-0.406526,-0.413585,-0.0163412
-0.523478,-0.540096,-0.347999
-0.265714,-0.53032,-0.760001
-0.341501,-0.220797,-0.622159
-0.418495,-0.179186,-0.663624
-0.229201,0.238598,-0.632874
-0.244208,0.142623,-0.690927
-0.418649,0.0925171,-0.65741
-0.479023,0.351583,-0.853229
-0.229455,0.227009,-0.82577
-0.412247,0.117568,-0.707294
-0.508728,0.0923454,-0.806954
-0.618115,0.365915,-0.42055
0.00625564,0.512015,-0.562205
0.0868272,0.871877,-0.74157
0.370559,1.22365,-0.652193
0.465735,1.10369,-0.511193
0.390527,1.07289,-0.372669
0.252995,0.79604,-0.601273
0.579579,0.626632,-0.350275
0.293327,0.742583,-0.264899
0.258798,0.683975,-0.26432
0.278207,0.707583,-0.288658
0.512393,0.716241,-0.398124
0.334867,0.786687,-0.144539
0.329936,0.770635,-0.328016
0.309264,0.583345,-0.135289
0.297088,0.831373,-0.482645
0.314519,0.530332,-0.361167
0.126044,0.212149,-0.29326
0.133828,0.150911,-0.278352
-0.0112757,-0.0246391,-0.181695
0.217457,-0.0644519,-0.206414
0.57677,-0.124058,-0.0389438
0.41537,-0.0260212,0.0923264
0.168345,-0.231447,-0.0934439
0.243599,0.0541308,0.216755
-0.0211729,0.279003,-0.0839662
0.204113,0.0125677,-0.38799
-0.0393117,-0.0231291,-0.102108
-0.153071,-0.0146884,0.118166
-0.0856044,-0.16095,-0.0246169
0.146958,-0.239697,-0.505541
0.0632699,-0.135036,-0.221205
-0.114659,-0.175126,-0.403665
-0.00918684,-0.404438,-0.293412
0.137622,-0.0512685,-0.439571
-0.128852,-0.0986437,-0.891478
0.0607323,0.16997,-0.344751
-0.188124,-0.0417099,-0.38751
-0.160446,-0.0639661,-0.376856
-0.329912,-0.189697,0.0288216
-0.194811,-0.0619846,-0.435519
0.0937195,0.0209486,-0.653992
-0.0615387,0.173195,-0.308905
-0.066177,-0.0338255,-0.25273
-0.156908,0.0555881,-0.343273
0.010705,0.0481871,-0.291103
0.403595,0.0600411,-0.292938
0.0272937,-0.19142,-0.104738
0.0988749,-0.312488,-0.117311
-0.183515,-0.239818,0.285495
-0.0592583,-0.452272,0.423737
-0.0220609,-0.0899391,0.369881
0.202027,-0.223562,0.811802
0.0904943,-0.356207,0.593073
0.431663,-0.190951,0.330692
0.501568,-0.219075,0.445941
0.532293,-0.114486,0.574784
0.537911,-0.253888,0.500858
0.366618,-0.0471594,0.288604
0.348428,-0.150946,0.516711
-0.0469415,0.199288,0.5756
0.235064,0.178033,0.68253
0.0409514,-0.305874,0.818587
-0.179047,-0.132934,0.648754
-0.317422,-0.230646,0.961718
-0.130014,0.085588,0.854587
-0.230571,-0.153271,1.08208
-0.414147,0.0587329,1.03325
-0.725444,-0.120534,0.876073
-0.310222,-0.245912,0.876004
-0.0184961,-0.430387,1.08099
-0.349297,-0.346435,0.983954
-0.0983679,-0.368584,1.37028
-0.179444,0.0509285,1.27876
-0.515187,-0.0683915,0.971439
-0.704011,-0.0680692,0.904727
-1.20189,-0.0631225,1.01848
-0.961038,-0.164241,0.995922
-0.586846,-0.17136,1.43278
-0.884077,-0.413219,1.03425
-0.512129,-0.515375,1.03979
-0.521003,-0.560069,1.21354
-0.920516,-0.48424,1.31836
-0.68763,-0.0104932,1.02932
-0.684625,0.0281126,0.802291
-0.823161,0.133482,0.687928
-0.97538,-0.230755,0.698702
-0.918831,-0.416941,0.723317
-0.986085,-0.36936,0.728656
-1.06976,-0.162187,0.79207
-0.867964,0.358995,0.670577
-0.743022,0.1248,0.409618
-0.872189,0.297497,-0.169173
-0.723854,0.510382,-0.139533
-0.324369,0.610386,-0.149502
-0.48073,0.506161,0.22122
-0.549856,0.526092,0.106219
-0.286813,0.186689,-0.0400312
-0.877777,0.479957,0.0255619
-0.639853,0.573459,0.208093
-0.843662,0.393526,0.243697
-0.457685,0.584979,-0.0585412
-0.525081,0.696186,0.0974759
-0.727205,0.244874,0.0948543
-0.675967,0.246241,-0.0103738
-0.495406,0.360646,-0.272799
-0.680892,0.557066,-0.295044
-1.04413,0.627746,-0.580916
-1.08194,0.454204,-0.601361
-0.922498,0.303652,-0.77113
-1.32858,-0.0329901,-0.995578
-1.16626,-0.126005,-0.909743
-0.73863,0.0851577,-1.0902
-1.09349,0.121268,-0.84147
-0.536582,0.217032,-0.700343
-0.457906,0.237632,-0.642138
-0.458093,0.359843,-0.587036
-0.385285,0.195557,-0.316324
-0.475832,0.112556,-0.413078
-0.89895,-0.252932,-0.451616
-0.532892,0.183795,-0.518635
-0.593789,0.15269,-0.130404
-0.598792,-0.0437624,-0.0260101
-0.702377,-0.179708,0.290283
-0.948457,-0.406253,0.454974
-1.10769,-0.37264,0.464995
-1.10467,-0.180254,0.174563
-0.892062,-0.427761,0.307159
-0.778682,-0.394239,0.337688
-0.94909,-0.459141,0.586795
-0.798358,-0.592422,0.357375
-0.555615,-0.618248,0.0276034
-0.935715,-0.54903,0.449755
-0.882801,-0.649374,0.541047
-0.910436,-0.381995,0.353285
-0.789206,-0.44095,0.329861
-0.697938,-0.598191,0.519945
-0.464813,-0.529438,0.598652
-0.371534,-0.317944,0.895393
0.00410602,-0.627915,0.890529
0.140284,-0.178327,0.476582
-0.0765078,0.191046,0.615512
-0.140714,-0.0166805,0.761002
-0.285789,0.0671382,0.772255
-0.339524,0.316707,0.859614
-0.341102,0.273062,0.866409
-0.557144,0.0851815,0.903375
-0.346949,0.0202794,1.09209
0.0241616,0.0864228,1.14285
-0.0326537,-0.13007,1.22116
0.0968985,0.0279404,0.925762
0.613712,-0.0106914,0.959963
0.524171,-0.0658514,1.05262
0.368947,0.00051668,1.20635
0.474695,0.290053,1.52294
0.707186,0.350336,1.24005
0.947902,0.16921,1.44521
1.02895,0.445198,1.3458
0.798388,0.464108,1.27177
0.844839,0.190836,1.56318
0.867227,0.306344,1.67985
0.905178,0.0182506,1.55172
1.08384,0.34719,1.08758
0.992388,0.0794612,1.20926
1.21708,0.458315,1.21302
0.75886,0.233214,0.999409
1.12069,0.0873887,0.942126
0.756503,0.0723223,0.996957
0.614274,0.0457706,0.954095
0.742517,-0.163129,0.976684
0.546974,0.15523,0.991233
0.438985,-0.102178,0.932962
0.624946,-0.254432,0.976217
0.564912,-0.13676,0.844173
0.39337,-0.0296664,1.18075
0.204096,0.0137884,1.1557
0.080154,0.185523,1.10493
0.00202855,0.0865057,0.712314
0.287367,0.143052,1.29117
0.334757,0.121863,1.10931
0.219715,-0.309156,1.17766
0.207954,-0.216187,1.15771
0.107152,-0.186254,1.34581
0.479198,-1.02891,0.0236024
0.617727,-0.986278,0.246148
0.541708,-0.551591,0.294596
0.498398,-0.961777,0.0222864
0.536413,-0.812665,0.093327
0.440157,-1.1584,-0.104035
0.132877,-0.73408,-0.0793583
0.1175,-0.963677,0.0376632
0.239198,-0.946254,0.0493801
-0.0726265,-0.869922,0.0925845
0.0214379,-0.882594,0.0123998
0.134863,-1.13295,-0.21221
0.1685,-1.13224,-0.442796
0.233418,-1.42001,-0.143656
-0.181615,-1.07189,-0.128425
-0.254494,-1.25449,-0.311257
-0.0908687,-1.1192,0.000571543
-0.187045,-1.18443,-0.239305
0.143096,-1.35073,0.000335187
-0.0981756,-1.22416,-0.350183
-0.548287,-1.36962,0.12052
-0.45071,-1.54739,0.36983
-0.201707,-1.4467,-0.0791
-0.289867,-1.79895,0.00385579
-0.521908,-1.31634,0.302742
-0.493131,-1.32806,0.536103
-0.668939,-1.41494,0.613135
-1.05947,-1.15688,0.750399
-0.828867,-0.891663,0.759375
-0.883112,-0.905494,0.541227
-1.06751,-1.16672,0.383381
-0.78005,-0.984428,0.190475
-0.702218,-1.19507,0.497511
-0.642775,-1.04215,0.511647
-0.586075,-0.812742,0.745419
-0.503519,-1.05165,0.643144
-0.362646,-1.14412,0.394752
-0.529723,-1.22466,0.444845
-0.57127,-1.07892,0.211156
-0.621388,-1.05183,0.278028
-0.731365,-0.928188,0.22126
-0.854649,-0.881204,0.596666
-0.786372,-0.352504,0.470274
-1.14037,-0.602724,0.633695
-0.786701,-0.485719,0.803401
-0.870567,-0.166404,0.651011
-1.01408,0.057722,0.660022
-0.763726,-0.248462,0.484141
-0.532034,-0.104525,0.216519
-0.492594,-0.111161,0.0102915
-0.390216,-0.01113,0.213262
-0.165187,0.181382,-0.0539373
-0.217802,0.0729312,-0.281208
-0.101752,0.220625,0.144675
-0.444672,0.0233351,-0.193296
-0.422835,-0.277132,-0.113731
-0.511621,-0.266135,-0.338371
-0.176386,-0.43008,-0.518475
-0.639987,-0.279406,-0.441708
-0.322582,-0.19369,-0.192234
-0.576722,-0.257807,0.0866616
-0.491577,-0.183863,-0.0217168
-0.211916,-0.183034,-0.352647
-0.536866,-0.815552,-0.260193
-0.294054,-0.788295,-0.541047
-0.300748,-0.207989,-0.298766
-0.412031,0.0229447,-0.502233
-0.0614962,0.198877,-0.532291
-0.0613134,0.169318,-0.515453
-0.670482,0.0459138,-0.815451
-0.3438,0.0735591,-0.771579
-0.10676,0.0960574,-0.614145
0.0966889,-0.0304913,-0.740419
-0.0582735,0.0853996,-0.818603
-0.173416,0.295006,-0.617884
-0.06417,0.734613,-0.780874
0.243674,1.04589,-0.607568
0.525138,1.14967,-0.495203
0.468142,1.29921,-0.496078
0.212513,1.1984,-0.28129
-0.0373596,0.76814,-0.112978
0.358782,0.518582,-0.379371
0.377469,0.404658,-0.375483
0.0862123,0.554028,-0.119624
0.507355,0.913998,-0.0646623
0.533761,0.611757,0.147702
0.388636,0.983792,0.0974149
0.48422,0.668358,-0.0882507
0.467984,0.91355,-0.239674
0.435318,0.530577,-0.242867
0.290592,0.548556,-0.364808
0.482374,0.576545,-0.309167
0.517078,0.367978,-0.270126
0.433825,-0.0341338,-0.21132
0.506517,0.299155,-0.138816
0.445862,-0.130996,-0.0969052
0.606187,-0.0796729,0.118466
0.599223,0.0904318,0.391014
0.430702,0.18511,0.147322
-0.00766169,0.152161,0.0180913
-0.0499394,-0.0629603,-0.325134
-0.0188609,0.0295703,0.344413
-0.211516,-0.12077,0.189434
-0.0690385,-0.0374855,-0.309941
-0.167181,0.0229388,-0.230429
0.16975,-0.10901,-0.201476
-0.125362,-0.239276,-0.210538
0.15919,0.0946857,-0.466664
-0.0748513,0.314271,-0.29063
-0.13972,0.334331,-0.425145
0.101193,0.184449,-0.329018
-0.108883,0.0718078,-0.397417
-0.176432,0.126159,-0.38388
-0.193866,0.107011,-0.405765
0.133281,-0.000851268,-0.349147
0.142336,0.221793,-0.185535
0.0171934,0.00402549,-0.0579068
0.0463871,0.202662,-0.323394
0.137318,-0.101478,0.0136189
0.0435829,-0.0589645,-0.243293
0.300499,-0.124891,-0.168019
-0.0092122,-0.60288,-0.390268
-0.278649,-0.0703291,-0.0196557
-0.299485,-0.267904,0.302964
0.0387365,-0.41079,0.149958
0.495873,-0.247753,0.251822
0.349829,-0.196042,0.535927
0.545163,-0.258093,0.282518
0.710147,-0.230267,0.381673
0.47872,-0.269035,0.310507
0.543825,-0.154769,0.46689
0.478074,-0.239124,0.656188
0.343467,-0.0827022,0.356568
0.520338,0.0225898,0.353412
0.144452,-0.386755,0.618437
0.0716043,-0.310232,0.771529
0.112919,-0.227044,0.89353
-0.00639006,-0.45845,0.704025
-0.197232,-0.222332,0.584934
-0.27735,0.0329469,0.647248
-0.246536,-0.216685,0.807553
-0.617831,-0.206812,0.801656
-0.389053,-0.330249,0.918126
-0.286305,-0.5848,0.841885
-0.26891,-0.538167,1.02263
-0.107634,-0.244488,1.18285
-0.159245,-0.0645759,1.2245
-0.33915,0.0874491,1.28648
-0.149633,-0.141076,1.16331
-0.69026,-0.191945,0.980936
-0.924112,-0.193543,0.987358
-0.541953,-0.150339,1.09798
-0.879127,-0.385502,1.2775
-0.518248,-0.507669,1.00191
-0.490727,-0.399977,1.01004
-0.578957,-0.496162,1.20596
-0.974076,0.053571,1.24194
-0.970689,-0.36505,1.08392
-0.62626,-0.251272,1.09486
-0.777631,-0.0361844,0.948384
-0.890499,0.209285,0.966639
-0.798264,-0.136206,0.792501
-0.759512,-0.0516063,0.927198
-0.876278,0.234724,0.424417
-0.532071,0.335609,0.439545
-0.75324,0.371243,0.0585597
-0.450419,0.573457,-0.0974807
-0.482702,0.753981,0.00368593
-0.392614,0.466336,0.294713
-0.392243,0.344178,0.252391
-0.206796,-0.0526684,-0.250109
-0.427674,0.25826,0.117733
-0.781482,0.556463,0.230497
-0.582123,0.596133,0.495025
-0.869223,0.416599,0.261081
-0.626267,0.491043,-0.0907323
-0.606192,0.539375,0.00569219
